playerId,season,name,team,position,situation,games_played,icetime,shifts,ppTimeOnIce,pkTimeOnIce,powerPlayIcetime,shortHandedIcetime,pp_toi,pk_toi,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,gameScore,icetime_minutes,gs_per_game,gs_per60,mp_value,I_F_goals_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_points_per60,I_F_shotsOnGoal_per60,I_F_xGoals_per60,I_F_hits_per60,I_F_takeaways_per60,I_F_giveaways_per60
8479425,2024,Filip Hronek,VAN,D,,61,87453,1798,0,0,0,0,0,0,5,12,16,33,83,4.28,89,14,74,0.49,0.52,0.5,36.53,1457.55,0.5988524590163935,0.025062605056430313,0.025062605056430313,0.0034304140509759527,0.008232993722342288,0.010977324963123048,0.02264073273644129,0.05694487324620082,0.0029364344276354157,0.06106137010737196,0.009605159342732669,0.050770127954444105
8475200,2024,Dmitry Orlov,CAR,D,,76,91184,1818,0,0,0,0,0,0,6,9,13,28,117,6.7,101,21,98,0.5,0.55,0.53,53.13,1519.7333333333333,0.6990789473684211,0.034960080715915075,0.034960080715915075,0.003948061063344446,0.00592209159501667,0.008554132303912967,0.018424284962274082,0.0769871907352167,0.004408668187401299,0.06645902789963151,0.013818213721705563,0.06448499736795929
8482178,2024,Ian Moore,ANA,D,,3,2455,52,0,0,0,0,0,0,0,0,1,1,4,0.13,1,0,1,0.48,0.49,0.46,0.95,40.916666666666664,0.31666666666666665,0.023217922606924644,0.023217922606924644,0.0,0.0,0.02443991853360489,0.02443991853360489,0.09775967413441956,0.0031771894093686357,0.02443991853360489,0.0,0.02443991853360489
8482177,2024,Marat Khusnutdinov,BOS,C,,75,54383,1150,0,0,0,0,0,0,5,4,3,12,41,4.48,55,6,47,0.36,0.41,0.41,-0.17,906.3833333333333,-0.002266666666666667,-0.00018755861206627074,-0.00018755861206627074,0.0055164297666550205,0.004413143813324017,0.0033098578599930124,0.01323943143997205,0.04523472408657117,0.004942721070922899,0.06068072743320523,0.006619715719986025,0.0518544398065572
8478038,2024,Devon Toews,COL,D,,76,112128,2101,0,0,0,0,0,0,10,14,20,44,138,8.27,40,35,81,0.51,0.53,0.52,64.3,1868.8,0.8460526315789473,0.03440710616438356,0.03440710616438356,0.005351027397260274,0.007491438356164384,0.010702054794520547,0.023544520547945206,0.07384417808219178,0.004425299657534246,0.021404109589041095,0.01872859589041096,0.04334332191780822
8482166,2024,Shakir Mukhamadullin,SJS,D,,30,32521,668,0,0,0,0,0,0,2,3,4,9,30,1.77,25,5,33,0.42,0.47,0.46,7.8,542.0166666666667,0.26,0.014390701392946096,0.014390701392946096,0.0036899234340887427,0.0055348851511331145,0.007379846868177485,0.016604655453399342,0.05534885151133114,0.0032655822391685374,0.046124042926109284,0.009224808585221856,0.06088373666246426
8479293,2024,Brandon Tanev,WPG,L,,79,62695,1430,0,0,0,0,0,0,10,8,4,22,99,13.19,168,23,52,0.42,0.38,0.4,18.3,1044.9166666666667,0.23164556962025318,0.01751335832203525,0.01751335832203525,0.009570141159582103,0.007656112927665683,0.0038280564638328413,0.021054310551080625,0.09474439747986282,0.012623016189488794,0.16077837148097934,0.022011324667038836,0.04976473402982694
8478450,2024,Parker Wotherspoon,BOS,D,,55,59496,1265,0,0,0,0,0,0,1,5,1,7,44,1.68,75,15,68,0.42,0.45,0.45,7.2,991.6,0.13090909090909092,0.007260992335619202,0.007260992335619202,0.001008471157724889,0.005042355788624445,0.001008471157724889,0.0070592981040742235,0.04437273093989512,0.0016942315449778136,0.07563533682936668,0.015127067365873336,0.06857603872529246
8484929,2024,Juha Jaaska,CAR,L,,18,9643,220,0,0,0,0,0,0,0,2,2,4,11,2.01,20,1,8,0.64,0.63,0.63,6.53,160.71666666666667,0.3627777777777778,0.04063050917764181,0.04063050917764181,0.0,0.012444260085035777,0.012444260085035777,0.024888520170071555,0.06844343046769677,0.012506481385460955,0.12444260085035777,0.006222130042517889,0.04977704034014311
8482751,2024,Ryan Winterton,SEA,C,,12,7800,173,0,0,0,0,0,0,0,1,0,1,15,0.8,20,1,4,0.39,0.45,0.44,-0.03,130.0,-0.0025,-0.00023076923076923076,-0.00023076923076923076,0.0,0.007692307692307693,0.0,0.007692307692307693,0.11538461538461539,0.006153846153846154,0.15384615384615385,0.007692307692307693,0.03076923076923077
8477887,2024,Patrick Brown,BOS,C,,15,9509,231,0,0,0,0,0,0,0,1,0,1,11,1.04,46,3,10,0.26,0.4,0.38,-0.86,158.48333333333332,-0.05733333333333333,-0.005426438111263014,-0.005426438111263014,0.0,0.0063098117572825746,0.0,0.0063098117572825746,0.06940792933010832,0.0065622042275738784,0.29025134083499843,0.018929435271847726,0.06309811757282575
8482866,2024,Ville Ottavainen,SEA,D,,1,864,16,0,0,0,0,0,0,0,0,1,1,1,0.02,3,0,0,0.71,0.68,0.71,1.13,14.4,1.13,0.07847222222222221,0.07847222222222221,0.0,0.0,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.001388888888888889,0.20833333333333331,0.0,0.0
8482131,2024,Donovan Sebrango,OTT,D,,2,1237,31,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.43,0.53,0.53,0.0,20.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8485512,2024,Tim Washe,ANA,C,,2,928,25,0,0,0,0,0,0,0,0,0,0,2,0.52,4,0,0,0.84,0.7,0.72,0.9,15.466666666666667,0.45,0.05818965517241379,0.05818965517241379,0.0,0.0,0.0,0.0,0.12931034482758622,0.03362068965517241,0.25862068965517243,0.0,0.0
8475714,2024,Calle Jarnkrok,TOR,C,,19,15081,354,0,0,0,0,0,0,1,3,3,7,9,1.99,15,1,4,0.36,0.34,0.34,-0.88,251.35,-0.04631578947368421,-0.00350109409190372,-0.00350109409190372,0.003978516013526954,0.011935548040580864,0.011935548040580864,0.027849612094688683,0.035806644121742594,0.00791724686691864,0.05967774020290432,0.003978516013526954,0.015914064054107818
8481535,2024,Nils Hoglander,VAN,L,,72,52400,1252,0,0,0,0,0,0,8,10,7,25,83,11.13,76,13,36,0.55,0.52,0.51,26.27,873.3333333333334,0.3648611111111111,0.030080152671755723,0.030080152671755723,0.00916030534351145,0.011450381679389313,0.00801526717557252,0.02862595419847328,0.09503816793893129,0.012744274809160306,0.08702290076335878,0.014885496183206106,0.04122137404580153
8478414,2024,Timo Meier,NJD,R,,80,85726,1714,0,0,0,0,0,0,26,14,13,53,239,29.98,141,22,73,0.61,0.58,0.57,68.67,1428.7666666666667,0.858375,0.04806243146769942,0.04806243146769942,0.018197513006555772,0.009798660849683876,0.009098756503277886,0.03709493035951753,0.1672771387910319,0.020983132305251617,0.09868651284324476,0.015397895620931806,0.051093017287637356
8475958,2024,Michael Sgarbossa,WSH,C,,3,1681,38,0,0,0,0,0,0,1,1,0,2,1,0.11,1,0,0,0.69,0.45,0.52,1.91,28.016666666666666,0.6366666666666666,0.06817370612730518,0.06817370612730518,0.03569303985722784,0.03569303985722784,0.0,0.07138607971445568,0.03569303985722784,0.003926234384295063,0.03569303985722784,0.0,0.0
8477220,2024,Nate Schmidt,FLA,D,,80,79342,1791,0,0,0,0,0,0,5,9,5,19,70,3.96,82,28,88,0.6,0.59,0.58,35.95,1322.3666666666666,0.449375,0.027186105719543247,0.027186105719543247,0.003781099543747322,0.0068059791787451794,0.003781099543747322,0.014368178266239824,0.05293539361246251,0.002994630838647879,0.062010032517456085,0.021174157444985003,0.06654735196995287
8477335,2024,Kyle Burroughs,LAK,D,,33,15480,353,0,0,0,0,0,0,0,3,0,3,6,0.18,42,3,19,0.53,0.52,0.51,3.0,258.0,0.09090909090909091,0.011627906976744186,0.011627906976744186,0.0,0.011627906976744186,0.0,0.011627906976744186,0.023255813953488372,0.0006976744186046512,0.16279069767441862,0.011627906976744186,0.07364341085271318
8483570,2024,Ben Meyers,SEA,C,,8,4009,88,0,0,0,0,0,0,0,0,0,0,4,0.43,9,1,1,0.41,0.4,0.41,-1.31,66.81666666666666,-0.16375,-0.0196058867548017,-0.0196058867548017,0.0,0.0,0.0,0.0,0.05986530306809679,0.006435520079820405,0.13469693190321777,0.014966325767024197,0.014966325767024197
8475810,2024,Bryan Rust,PIT,R,,71,84138,1784,0,0,0,0,0,0,31,23,11,65,191,27.94,62,17,64,0.5,0.51,0.5,60.08,1402.3,0.8461971830985915,0.042843899308279254,0.042843899308279254,0.022106539256935037,0.01640162590030664,0.007844255865364046,0.04635242102260572,0.13620480638950297,0.019924409898024676,0.044213078513870074,0.012122940882835342,0.045639306853027174
8482078,2024,Lucas Raymond,DET,L,,82,92414,1847,0,0,0,0,0,0,27,28,25,80,192,24.67,42,28,80,0.58,0.57,0.57,75.34,1540.2333333333333,0.9187804878048781,0.048914666608955354,0.048914666608955354,0.017529811500422012,0.01817906377821542,0.016231306944835197,0.05194018222347263,0.12465643733633432,0.016017053693163374,0.027268595667323134,0.01817906377821542,0.05194018222347263
8482758,2024,Ville Koivunen,PIT,R,,8,8695,176,0,0,0,0,0,0,0,3,4,7,15,1.96,1,3,6,0.6,0.59,0.6,6.68,144.91666666666666,0.835,0.046095457159286944,0.046095457159286944,0.0,0.020701552616446236,0.027602070155261647,0.04830362277170788,0.10350776308223117,0.013525014376078207,0.006900517538815412,0.020701552616446236,0.04140310523289247
8475181,2024,Nick Leddy,STL,D,,31,34727,715,0,0,0,0,0,0,2,1,2,5,21,0.65,5,11,43,0.42,0.48,0.48,6.33,578.7833333333333,0.20419354838709677,0.010936735105249519,0.010936735105249519,0.003455524519826072,0.001727762259913036,0.003455524519826072,0.00863881129956518,0.036283007458173755,0.0011230454689434735,0.00863881129956518,0.019005384859043396,0.07429377717626055
8481708,2024,Zac Jones,NYR,D,,46,47621,929,0,0,0,0,0,0,1,4,6,11,51,2.61,28,16,40,0.52,0.52,0.52,10.03,793.6833333333333,0.21804347826086956,0.01263728187144327,0.01263728187144327,0.0012599483421179732,0.005039793368471893,0.00755969005270784,0.013859431763297706,0.06425736544801663,0.00328846517292791,0.03527855357930325,0.02015917347388757,0.05039793368471893
8480049,2024,Dylan Samberg,WPG,D,,60,76095,1586,0,0,0,0,0,0,6,10,4,20,95,3.17,56,33,64,0.51,0.47,0.48,34.43,1268.25,0.5738333333333333,0.027147644391878573,0.027147644391878573,0.004730928444707274,0.007884880741178789,0.003153952296471516,0.015769761482357578,0.0749063670411985,0.0024995071949536762,0.044155332150601224,0.026020106445890007,0.050463236743544256
8475780,2024,Chris Wagner,COL,R,,28,11920,325,0,0,0,0,0,0,1,0,0,1,29,2.66,57,1,4,0.43,0.46,0.47,1.86,198.66666666666666,0.06642857142857143,0.009362416107382551,0.009362416107382551,0.005033557046979866,0.0,0.0,0.005033557046979866,0.14597315436241612,0.013389261744966444,0.28691275167785235,0.005033557046979866,0.020134228187919465
8478178,2024,Darren Raddysh,TBL,D,,73,75773,1487,0,0,0,0,0,0,6,12,19,37,108,5.55,38,10,55,0.57,0.55,0.55,39.5,1262.8833333333334,0.541095890410959,0.03127763187415042,0.03127763187415042,0.004751032689744368,0.009502065379488736,0.015044936850857164,0.02929803492009027,0.08551858841539861,0.00439470523801354,0.03008987370171433,0.007918387816240612,0.04355113298932337
8475718,2024,Justin Holl,DET,D,,73,64789,1422,0,0,0,0,0,0,2,5,1,8,41,1.7,35,8,66,0.45,0.46,0.48,11.92,1079.8166666666666,0.1632876712328767,0.01103891092623748,0.01103891092623748,0.0018521662627915233,0.004630415656978809,0.0009260831313957616,0.007408665051166093,0.037969408387226226,0.0015743413233727948,0.03241290959885166,0.007408665051166093,0.06112148667212027
8481534,2024,Raphael Lavoie,VGK,C,,9,5444,126,0,0,0,0,0,0,0,0,0,0,10,1.73,16,0,3,0.51,0.54,0.46,0.53,90.73333333333333,0.05888888888888889,0.005841293166789126,0.005841293166789126,0.0,0.0,0.0,0.0,0.11021307861866275,0.019066862601028654,0.1763409257898604,0.0,0.03306392358559882
8482763,2024,Fabian Lysell,BOS,R,,12,9678,206,0,0,0,0,0,0,1,2,0,3,21,2.1,5,2,3,0.49,0.46,0.46,1.32,161.3,0.11,0.008183508989460632,0.008183508989460632,0.00619962802231866,0.01239925604463732,0.0,0.018598884066955982,0.13019218846869188,0.013019218846869187,0.0309981401115933,0.01239925604463732,0.018598884066955982
8483481,2024,Cam Lund,SJS,C,,11,7594,175,0,0,0,0,0,0,2,1,0,3,12,1.16,7,1,2,0.41,0.48,0.49,0.81,126.56666666666666,0.07363636363636364,0.006399789307347907,0.006399789307347907,0.01580194890703187,0.007900974453515935,0.0,0.0237029233605478,0.0948116934421912,0.009165130366078482,0.05530682117461154,0.007900974453515935,0.01580194890703187
8482176,2024,Wyatt Kaiser,CHI,D,,57,61960,1232,0,0,0,0,0,0,4,2,2,8,66,2.07,54,23,60,0.42,0.45,0.44,10.5,1032.6666666666667,0.18421052631578946,0.010167850225952227,0.010167850225952227,0.0038734667527437054,0.0019367333763718527,0.0019367333763718527,0.007746933505487411,0.06391220142027114,0.0020045190445448675,0.05229180116204002,0.022272433828276306,0.05810200129115558
8482679,2024,Matt Coronato,CGY,R,,77,81218,1645,0,0,0,0,0,0,24,14,9,47,180,19.65,36,23,48,0.57,0.58,0.58,56.32,1353.6333333333334,0.7314285714285714,0.04160654042207392,0.04160654042207392,0.017730059838951956,0.010342534906055308,0.0066487724396069835,0.034721367184614244,0.13297544879213966,0.014516486493141911,0.026595089758427934,0.01699130734566229,0.03546011967790391
8476858,2024,Phillip Di Giuseppe,VAN,L,,20,13878,348,0,0,0,0,0,0,1,2,3,6,23,1.88,54,1,4,0.45,0.49,0.46,6.6,231.3,0.32999999999999996,0.028534370946822304,0.028534370946822304,0.004323389537397319,0.008646779074794638,0.012970168612191958,0.025940337224383915,0.09943795936013834,0.00812797233030696,0.23346303501945523,0.004323389537397319,0.017293558149589276
8476392,2024,Adam Lowry,WPG,C,,73,67576,1595,0,0,0,0,0,0,16,8,10,34,99,17.19,140,20,44,0.47,0.45,0.46,39.1,1126.2666666666667,0.5356164383561643,0.03471646738487037,0.03471646738487037,0.014206227062862556,0.007103113531431278,0.008878891914289097,0.030188232508582928,0.08790102995146205,0.01526281520066296,0.12430448680004735,0.017757783828578195,0.039067124422872024
8478233,2024,Andrew Mangiapane,WSH,L,,81,63308,1361,0,0,0,0,0,0,14,9,5,28,95,14.43,74,11,49,0.57,0.55,0.56,33.85,1055.1333333333334,0.41790123456790124,0.032081253554053196,0.032081253554053196,0.01326846528084918,0.008529727680545902,0.004738737600303279,0.02653693056169836,0.0900360144057623,0.013675996714475263,0.07013331648448852,0.010425222720667213,0.04643962848297213
8475177,2024,Calvin de Haan,NYR,D,,47,42226,932,0,0,0,0,0,0,0,4,4,8,51,1.77,71,7,35,0.5,0.49,0.5,12.73,703.7666666666667,0.27085106382978724,0.018088381565859898,0.018088381565859898,0.0,0.005683701984559276,0.005683701984559276,0.011367403969118553,0.07246720030313078,0.00251503812816748,0.10088571022592716,0.009946478472978734,0.04973239236489367
8485105,2024,Nikita Prishchepov,COL,C,,10,3820,89,0,0,0,0,0,0,0,0,0,0,4,0.22,10,0,2,0.51,0.52,0.53,0.8,63.666666666666664,0.08,0.012565445026178011,0.012565445026178011,0.0,0.0,0.0,0.0,0.06282722513089005,0.003455497382198953,0.15706806282722513,0.0,0.031413612565445025
8479718,2024,Alex Barr-Boulet,MTL,C,,2,1219,29,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0.62,0.49,0.44,-1.05,20.316666666666666,-0.525,-0.051681706316652996,-0.051681706316652996,0.0,0.0,0.0,0.0,0.0,0.0,0.14766201804757997,0.04922067268252666,0.0
8476882,2024,Teuvo Teravainen,CHI,C,,82,83963,1606,0,0,0,0,0,0,15,25,18,58,111,11.23,27,23,76,0.5,0.5,0.5,39.79,1399.3833333333334,0.4852439024390244,0.028433953050748542,0.028433953050748542,0.01071900718173481,0.017865011969558017,0.012862808618081773,0.041446827769374604,0.0793206531448376,0.008024963376725463,0.019294212927122658,0.016435811011993377,0.054309636387456374
8475225,2024,Craig Smith,DET,C,,59,40139,876,0,0,0,0,0,0,9,7,2,18,90,7.79,56,16,38,0.45,0.46,0.47,11.83,668.9833333333333,0.2005084745762712,0.017683549664914422,0.017683549664914422,0.013453249956401505,0.010463638854978948,0.0029896111014225566,0.02690649991280301,0.13453249956401506,0.011644535240040858,0.08370911083983158,0.023916888811380453,0.056802610927028575
8484150,2024,Hunter Brzustewicz,CGY,D,,1,1103,20,0,0,0,0,0,0,0,0,0,0,2,0.03,1,1,1,0.82,0.59,0.59,0.65,18.383333333333333,0.65,0.03535811423390753,0.03535811423390753,0.0,0.0,0.0,0.0,0.10879419764279238,0.0016319129646418858,0.05439709882139619,0.05439709882139619,0.05439709882139619
8476468,2024,J.T. Miller,NYR,C,,72,78625,1785,0,0,0,0,0,0,22,31,17,70,137,21.36,168,28,71,0.51,0.55,0.55,63.66,1310.4166666666667,0.8841666666666667,0.04857996820349761,0.04857996820349761,0.016788553259141494,0.023656597774244833,0.012972972972972972,0.0534181240063593,0.10454689984101748,0.01630015898251192,0.1282034976152623,0.021367249602543718,0.054181240063593004
8482635,2024,Mike Hardman,NJD,L,,2,1085,31,0,0,0,0,0,0,0,0,1,1,2,0.2,4,0,0,0.77,0.59,0.63,1.09,18.083333333333332,0.545,0.06027649769585254,0.06027649769585254,0.0,0.0,0.055299539170506916,0.055299539170506916,0.11059907834101383,0.011059907834101384,0.22119815668202766,0.0,0.0
8478408,2024,Travis Dermott,MIN,D,,19,13991,302,0,0,0,0,0,0,0,0,0,0,8,0.25,6,3,9,0.4,0.47,0.47,-0.3,233.18333333333334,-0.015789473684210527,-0.0012865413480094346,-0.0012865413480094346,0.0,0.0,0.0,0.0,0.03430776928025159,0.0010721177900078621,0.02573082696018869,0.012865413480094345,0.038596240440283036
8478017,2024,Mark Friedman,VAN,D,,5,4219,119,0,0,0,0,0,0,0,0,0,0,4,0.11,6,2,1,0.4,0.46,0.45,-0.35,70.31666666666666,-0.06999999999999999,-0.0049774828158331355,-0.0049774828158331355,0.0,0.0,0.0,0.0,0.05688551789523584,0.0015643517421189857,0.08532827684285377,0.02844275894761792,0.01422137947380896
8480009,2024,Eeli Tolvanen,SEA,R,,81,69595,1442,0,0,0,0,0,0,23,5,7,35,137,16.07,237,13,45,0.46,0.48,0.49,32.37,1159.9166666666667,0.3996296296296296,0.02790717723974423,0.02790717723974423,0.01982901070479201,0.004310654501041742,0.006034916301458438,0.03017458150729219,0.11811193332854371,0.013854443566348157,0.20432502334937852,0.011207701702708527,0.03879589050937567
8478507,2024,John Marino,UTA,D,,35,44451,964,0,0,0,0,0,0,1,7,6,14,30,1.79,9,10,32,0.46,0.5,0.5,18.95,740.85,0.5414285714285714,0.02557872713774718,0.02557872713774718,0.0013498009043666059,0.009448606330566241,0.008098805426199635,0.018897212661132482,0.04049402713099818,0.0024161436188162248,0.012148208139299453,0.013498009043666059,0.04319362893973139
8480144,2024,David Kampf,TOR,C,,59,43871,1037,0,0,0,0,0,0,5,7,1,13,45,5.81,50,17,30,0.4,0.39,0.39,8.91,731.1833333333333,0.15101694915254238,0.012185726334024755,0.012185726334024755,0.006838230266007158,0.00957352237241002,0.0013676460532014315,0.01777939869161861,0.06154407239406442,0.007946023569100317,0.06838230266007157,0.023249982904424336,0.04102938159604295
8480289,2024,Morgan Barron,WPG,C,,74,46066,1112,0,0,0,0,0,0,8,5,2,15,93,12.25,122,23,31,0.5,0.46,0.47,22.04,767.7666666666667,0.29783783783783785,0.028706638301567316,0.028706638301567316,0.010419832414362002,0.006512395258976252,0.0026049581035905004,0.019537185776928756,0.12113055181695828,0.015955368384491818,0.15890244431902054,0.029957018191290756,0.04037685060565276
8482408,2024,Jeff Malott,LAK,L,,12,7398,173,0,0,0,0,0,0,0,0,1,1,13,0.96,19,2,4,0.54,0.54,0.52,2.77,123.3,0.23083333333333333,0.022465531224655312,0.022465531224655312,0.0,0.0,0.008110300081103,0.008110300081103,0.10543390105433902,0.00778588807785888,0.15409570154095703,0.016220600162206,0.032441200324412
8475314,2024,Anders Lee,NYI,L,,82,83937,1684,0,0,0,0,0,0,29,16,9,54,234,34.76,121,12,67,0.56,0.57,0.57,63.92,1398.95,0.7795121951219512,0.04569141141570464,0.04569141141570464,0.02072983308910254,0.011437149290539333,0.006433396475928375,0.03860037885557025,0.16726830837413775,0.0248472068336967,0.0864934415097037,0.008577861967904499,0.047893062654133456
8482089,2024,Jake Neighbours,STL,L,,82,78202,1674,0,0,0,0,0,0,22,15,9,46,122,19.21,173,14,51,0.53,0.52,0.52,38.87,1303.3666666666666,0.4740243902439024,0.02982276668115905,0.02982276668115905,0.01687936369913813,0.01150865706759418,0.006905194240556508,0.03529321500728882,0.093603744149766,0.014738753484565614,0.13273317817958621,0.010741413263087902,0.03912943402982021
8476979,2024,Erik Gustafsson,DET,D,,60,58732,1209,0,0,0,0,0,0,2,12,4,18,67,3.41,28,10,75,0.57,0.56,0.55,19.22,978.8666666666667,0.3203333333333333,0.01963495198528911,0.01963495198528911,0.0020431791868146835,0.012259075120888101,0.004086358373629367,0.018388612681332153,0.06844650275829191,0.0034836205135190357,0.02860450861540557,0.010215895934073418,0.07661921950555063
8484406,2024,Ty Mueller,VAN,C,,2,1235,27,0,0,0,0,0,0,0,0,0,0,1,0.23,1,0,1,0.38,0.3,0.29,-0.78,20.583333333333332,-0.39,-0.037894736842105266,-0.037894736842105266,0.0,0.0,0.0,0.0,0.048582995951417005,0.011174089068825912,0.048582995951417005,0.0,0.048582995951417005
8479543,2024,Michael Pezzetta,MTL,L,,25,8901,216,0,0,0,0,0,0,0,0,0,0,14,1.82,73,2,9,0.61,0.52,0.54,0.86,148.35,0.0344,0.005797101449275362,0.005797101449275362,0.0,0.0,0.0,0.0,0.09437141894169195,0.012268284462419954,0.4920795416245366,0.013481631277384564,0.06066734074823054
8477462,2024,Robert Hagg,VGK,D,,2,1337,32,0,0,0,0,0,0,0,0,0,0,0,0.0,11,0,0,0.64,0.38,0.43,-0.35,22.283333333333335,-0.175,-0.015706806282722512,-0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.49364248317127896,0.0,0.0
